level,dest,origin,airline,flight_number,route,scheduled_departure_bucket,scheduled_departure_hour,data_period_start,data_period_end,total_scheduled_flights,completed_flights,cancelled_count,diverted_count,cancellation_rate,delay_over_60min_count,delay_over_60min_rate,delay_over_180min_count,delay_over_180min_rate,avg_arrival_delay_minutes,median_arrival_delay_minutes,p90_arrival_delay_minutes,avg_departure_delay_minutes,median_departure_delay_minutes,p90_departure_delay_minutes,departure_delay_over_15min_count,departure_delay_over_15min_rate,departure_delay_over_30min_count,departure_delay_over_30min_rate,departure_delay_over_60min_count,departure_delay_over_60min_rate,avg_delay_recovery_minutes,median_delay_recovery_minutes,recovered_from_30min_departure_delay_count,recovered_from_30min_departure_delay_rate,recovered_from_60min_departure_delay_count,recovered_from_60min_departure_delay_rate
flight_number_time_bucket,ANC,SEA,AS,AS212.0,SEA→ANC,night,,2024-01-01,2024-12-31,27,27,0,0,0.0,3,0.111111,0,0.0,12.33,9.0,55.4,13.41,1.0,48.8,8,0.296296,4,0.148148,2,0.074074,-3.41,-1.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS214.0,SEA→ANC,red_eye,,2024-01-01,2024-12-31,9,9,0,0,0.0,0,0.0,0,0.0,6.67,-1.0,38.2,15.56,0.0,49.2,3,0.333333,2,0.222222,0,0.0,3.56,0.0,0,0.0,0,
flight_number_time_bucket,ANC,SEA,AS,AS222.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,131,131,0,0,0.0,2,0.015267,0,0.0,-2.9,-7.0,24.0,7.54,0.0,23.0,21,0.160305,10,0.076336,1,0.007634,-0.08,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS225.0,SEA→ANC,night,,2024-01-01,2024-12-31,186,186,0,0,0.0,5,0.026882,2,0.010753,16.76,14.0,43.0,16.96,10.0,38.0,67,0.360215,29,0.155914,6,0.032258,-2.66,0.0,1,0.034483,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS227.0,SEA→ANC,evening,,2024-01-01,2024-12-31,38,36,2,0,0.052632,5,0.138889,0,0.0,10.69,-5.0,71.5,22.36,5.0,72.5,11,0.305556,7,0.194444,5,0.138889,3.86,3.0,1,0.142857,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS228.0,SEA→ANC,evening,,2024-01-01,2024-12-31,243,243,0,0,0.0,12,0.049383,0,0.0,12.4,8.0,43.0,14.63,6.0,41.8,76,0.312757,43,0.176955,10,0.041152,-1.42,0.0,1,0.022727,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS229.0,SEA→ANC,evening,,2024-01-01,2024-12-31,3,3,0,0,0.0,0,0.0,0,0.0,-9.67,-12.0,-4.8,0.33,0.0,0.8,0,0.0,0,0.0,0,0.0,0.33,0.0,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS230.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,93,93,0,0,0.0,2,0.021505,1,0.010753,0.9,-1.0,29.0,11.63,2.0,28.6,22,0.236559,8,0.086022,2,0.021505,1.65,0.0,2,0.222222,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS230.0,SEA→ANC,evening,,2024-01-01,2024-12-31,137,137,0,0,0.0,11,0.080292,2,0.014599,13.31,3.0,48.2,16.69,0.0,44.8,36,0.262774,23,0.167883,10,0.072993,-1.39,0.0,1,0.04,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS241.0,SEA→ANC,late_morning,,2024-01-01,2024-12-31,4,4,0,0,0.0,1,0.25,0,0.0,32.0,8.0,92.4,35.75,10.0,91.5,2,0.5,1,0.25,1,0.25,-0.25,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS250.0,SEA→ANC,night,,2024-01-01,2024-12-31,4,4,0,0,0.0,1,0.25,0,0.0,12.75,6.5,52.2,25.0,12.5,55.0,1,0.25,1,0.25,1,0.25,2.5,6.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS275.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,201,201,0,0,0.0,15,0.074627,3,0.014925,10.81,1.0,48.0,16.15,2.0,40.0,50,0.248756,27,0.134328,11,0.054726,-0.95,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS275.0,SEA→ANC,evening,,2024-01-01,2024-12-31,42,42,0,0,0.0,0,0.0,0,0.0,2.26,0.5,24.7,6.17,0.0,14.9,4,0.095238,2,0.047619,0,0.0,-0.52,0.0,0,0.0,0,
flight_number_time_bucket,ANC,SEA,AS,AS29.0,SEA→ANC,early_morning,,2024-01-01,2024-12-31,18,18,0,0,0.0,0,0.0,0,0.0,-8.44,-9.0,1.3,2.0,0.0,0.9,1,0.055556,1,0.055556,0,0.0,0.5,0.0,0,0.0,0,
flight_number_time_bucket,ANC,SEA,AS,AS319.0,SEA→ANC,night,,2024-01-01,2024-12-31,24,24,0,0,0.0,2,0.083333,0,0.0,21.54,13.5,51.4,19.38,10.5,40.3,9,0.375,3,0.125,1,0.041667,-4.96,-5.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS32.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,18,18,0,0,0.0,1,0.055556,1,0.055556,13.72,4.0,31.3,18.17,3.0,40.2,5,0.277778,3,0.166667,1,0.055556,-0.17,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS37.0,SEA→ANC,night,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,-22.0,-22.0,-22.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,0,
